ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	PP_INST_DT	Type	BreakYear	BreakDate	ValidBreak	FailureNotes	Failure_ID	BreakAge
9527	6	Cast Iron	1926	Cast Iron	1926	6	1	1926-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9528	6	Cast Iron	1926	Cast Iron	1926	6	1	1926-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9529	8	Asbestos Cement	1950	Asbestos Cement	1950	8	1	1950-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9530	8	Asbestos Cement	1972	Asbestos Cement	1972	8	1	1972-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9531	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2000	2000-06-06 00:00:00.000	0	Human Error, Longitudinal	1930	65
9532	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	1999	1999-12-30 00:00:00.000	1	Weather Conditions, Circumferential	1905	64
9533	6	Cast Iron	1908	Cast Iron	1908	6	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9534	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9535	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9536	8	Cast Iron	1928	Cast Iron	1928	8	1	1928-01-01 00:00:00.000	Distribution	2001	2001-04-23 00:00:00.000	0	Human Error, Circumferential	1964	73
9536	8	Cast Iron	1928	Cast Iron	1928	8	1	1928-01-01 00:00:00.000	Distribution	2014	2014-02-22 00:00:00.000	1	Circumferential	2558	86
9537	4	Cast Iron	1952	Cast Iron	1952	4	1	1952-01-01 00:00:00.000	Distribution	2004	2004-01-02 00:00:00.000	1	Weather Conditions, Circumferential	2086	52
9537	4	Cast Iron	1952	Cast Iron	1952	4	1	1952-01-01 00:00:00.000	Distribution	2007	2007-02-18 00:00:00.000	1	Weather Conditions, Circumferential	2245	55
9537	4	Cast Iron	1952	Cast Iron	1952	4	1	1952-01-01 00:00:00.000	Distribution	2021	2021-02-27 00:00:00.000	1	NULL	2869	69
9538	10	Cast Iron	1928	Cast Iron	1928	10	1	1928-01-01 00:00:00.000	Distribution	2007	2007-02-10 00:00:00.000	1	Weather Conditions, Circum. and Longitudinal	2242	79
9538	10	Cast Iron	1928	Cast Iron	1928	10	1	1928-01-01 00:00:00.000	Distribution	2009	2009-01-27 00:00:00.000	1	Weather Conditions, Circumferential	2349	81
9538	10	Cast Iron	1928	Cast Iron	1928	10	1	1928-01-01 00:00:00.000	Distribution	2009	2009-12-08 00:00:00.000	1	Weather Conditions, Longitudinal	2377	81
9539	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2005	2005-05-03 00:00:00.000	1	Weather Conditions, Circumferential	2172	70
9540	6	Cast Iron	1928	Cast Iron	1928	6	1	1928-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9541	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2000	2000-11-16 00:00:00.000	1	Weather Conditions, Circumferential	1936	65
9541	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2016	2016-11-11 00:00:00.000	1	Weather Conditions, Circumferential	2653	81
9542	6	Cast Iron	1928	Cast Iron	1928	6	1	1928-01-01 00:00:00.000	Distribution	2009	2009-12-01 00:00:00.000	1	Weather Conditions, Circumferential	2375	81
9542	6	Cast Iron	1928	Cast Iron	1928	6	1	1928-01-01 00:00:00.000	Distribution	2018	2018-12-09 00:00:00.000	1	Weather Conditions, Circumferential	2756	90
9543	0.75	Galvanized	1958	Galvanized	1958	0.75	0	1958-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9544	6	Cast Iron	1950	Cast Iron	1950	6	1	1950-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9545	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9546	6	Cast Iron	1950	Cast Iron	1950	6	1	1950-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9547	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9548	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9549	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9550	6	Cast Iron	1907	Cast Iron	1907	6	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9551	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9552	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9553	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9554	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9555	2	Galvanized	1909	Galvanized	1909	2	1	1909-01-01 00:00:00.000	Distribution	2005	2005-07-15 00:00:00.000	1	Weather Conditions, Circumferential	2177	96
9556	6	Cast Iron	1909	Cast Iron	1909	6	1	1909-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9557	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9558	6	Cast Iron	1907	Cast Iron	1907	6	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9559	16	Cast Iron	1917	Cast Iron	1917	16	1	1917-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9560	16	Cast Iron	1917	Cast Iron	1917	16	1	1917-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2002	2002-07-31 00:00:00.000	1	Weather Conditions, Circumferential	2013	70
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2004	2004-12-15 00:00:00.000	1	Weather Conditions, Circumferential	2148	72
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2005	2005-11-19 00:00:00.000	1	Weather Conditions, Circumferential	2191	73
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2013	2013-10-28 00:00:00.000	1	Corrosion, Blowout	2521	81
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2016	2016-10-07 00:00:00.000	1	Corrosion	2650	84
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2018	2018-10-28 00:00:00.000	1	Weather Conditions, hole in pipe	2741	86
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2020	2020-12-28 00:00:00.000	1	NULL	2858	88
9561	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2021	2021-12-24 00:00:00.000	1	Circumferential	2895	89
9562	16	Cast Iron	1917	Cast Iron	1917	16	1	1917-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9563	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9564	4	Cast Iron	1932	Cast Iron	1932	4	1	1932-01-01 00:00:00.000	Distribution	2017	2017-09-19 00:00:00.000	1	Corrosion	2690	85
9564	4	Cast Iron	1932	Cast Iron	1932	4	1	1932-01-01 00:00:00.000	Distribution	2022	2022-01-13 00:00:00.000	1	NULL	2902	90
9565	6	Cast Iron	1955	Cast Iron	1955	6	1	1955-01-01 00:00:00.000	Distribution	1999	1999-12-17 00:00:00.000	1	Weather Conditions, Circumferential	1903	44
9565	6	Cast Iron	1955	Cast Iron	1955	6	1	1955-01-01 00:00:00.000	Distribution	2013	2013-11-25 00:00:00.000	1	NULL	2530	58
9566	4	Cast Iron	1932	Cast Iron	1932	4	1	1932-01-01 00:00:00.000	Distribution	2017	2017-11-18 00:00:00.000	1	NULL	2697	85
9567	6	Cast Iron	1955	Cast Iron	1955	6	1	1955-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9568	6	Cast Iron	1955	Cast Iron	1955	6	1	1955-01-01 00:00:00.000	Distribution	2003	2003-01-19 00:00:00.000	1	Weather Conditions, Circumferential	2043	48
9568	6	Cast Iron	1955	Cast Iron	1955	6	1	1955-01-01 00:00:00.000	Distribution	2005	2005-11-21 00:00:00.000	1	Weather Conditions, Circumferential	2189	50
9568	6	Cast Iron	1955	Cast Iron	1955	6	1	1955-01-01 00:00:00.000	Distribution	2010	2010-11-07 00:00:00.000	1	Weather Conditions	2415	55
9568	6	Cast Iron	1955	Cast Iron	1955	6	1	1955-01-01 00:00:00.000	Distribution	2012	2012-12-27 00:00:00.000	1	Weather Conditions, Circumferential	2491	57
9569	6	Cast Iron	1950	Cast Iron	1950	6	1	1950-01-01 00:00:00.000	Distribution	2004	2004-12-03 00:00:00.000	1	Weather Conditions, Circumferential	2144	54
9569	6	Cast Iron	1950	Cast Iron	1950	6	1	1950-01-01 00:00:00.000	Distribution	2019	2019-02-05 00:00:00.000	1	Weather Conditions, Circumferential	2776	69
9570	6	Cast Iron	1923	Cast Iron	1923	6	1	1923-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9571	6	Cast Iron	1919	Cast Iron	1919	6	1	1919-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9572	6	Cast Iron	1929	Cast Iron	1929	6	1	1929-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9573	8	Cast Iron	1907	Cast Iron	1907	8	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9574	12	Cast Iron	1907	Cast Iron	1907	12	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9575	12	Cast Iron	1907	Cast Iron	1907	12	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9576	8	Cast Iron	1915	Cast Iron	1915	8	1	1915-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9577	6	Cast Iron	1907	Cast Iron	1907	6	1	1907-01-01 00:00:00.000	Distribution	2020	2020-12-02 00:00:00.000	0	Human Error, hole in pipe	2848	113
9578	12	Cast Iron	1907	Cast Iron	1907	12	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9579	12	Cast Iron	1907	Cast Iron	1907	12	1	1907-01-01 00:00:00.000	Distribution	2010	2010-05-25 00:00:00.000	1	Weather Conditions, Circumferential	2399	103
9580	8	Cast Iron	1915	Cast Iron	1915	8	1	1915-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9581	6	Cast Iron	1915	Cast Iron	1915	6	1	1915-01-01 00:00:00.000	Distribution	1999	1999-11-01 00:00:00.000	1	Weather Conditions, Circum. and Longitudinal	1892	84
9581	6	Cast Iron	1915	Cast Iron	1915	6	1	1915-01-01 00:00:00.000	Distribution	2000	2000-01-11 00:00:00.000	1	Weather Conditions, Blowout	1908	85
9582	8	Cast Iron	1915	Cast Iron	1915	8	1	1915-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9583	6	Cast Iron	1907	Cast Iron	1907	6	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9584	6	Cast Iron	1915	Cast Iron	1915	6	1	1915-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9585	6	Cast Iron	1907	Cast Iron	1907	6	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9586	12	Cast Iron	1929	Cast Iron	1929	12	1	1929-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9587	12	Cast Iron	1929	Cast Iron	1929	12	1	1929-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9588	12	Cast Iron	1929	Cast Iron	1929	12	1	1929-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9589	12	Cast Iron	1907	Cast Iron	1907	12	1	1907-01-01 00:00:00.000	Distribution	2008	2008-07-22 00:00:00.000	1	Weather Conditions, Blowout	2301	101
9590	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9591	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2018	2018-11-29 00:00:00.000	1	Weather Conditions, Circumferential	2752	87
9592	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2008	2008-12-14 00:00:00.000	1	Weather Conditions, Circumferential	2333	77
9592	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2010	2010-09-02 00:00:00.000	0	Human Error, Blowout	2406	79
9593	8	Cast Iron	1929	Cast Iron	1929	8	1	1929-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9594	8	Cast Iron	1929	Cast Iron	1929	8	1	1929-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9595	6	Cast Iron	1920	Cast Iron	1920	6	1	1920-01-01 00:00:00.000	Distribution	2003	2003-04-09 00:00:00.000	1	Weather Conditions, Longitudinal	2059	83
9596	4	Cast Iron	1912	Cast Iron	1912	4	1	1912-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9597	2	Galvanized	1920	Galvanized	1920	2	1	1920-01-01 00:00:00.000	Distribution	2004	2004-11-10 00:00:00.000	1	Corrosion, Circum. and Longitudinal	2140	84
9598	4	Cast Iron	1912	Cast Iron	1912	4	1	1912-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9599	6	Cast Iron	1930	Cast Iron	1930	6	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9600	8	Cast Iron	1938	Cast Iron	1938	8	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9601	6	Cast Iron	1938	Cast Iron	1938	6	1	1938-01-01 00:00:00.000	Distribution	2004	2004-08-17 00:00:00.000	0	Human Error, Circumferential	2120	66
9602	6	Cast Iron	1938	unknown	1938	6	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9603	8	Cast Iron	1938	Cast Iron	1938	8	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9604	10	Cast Iron	1938	Cast Iron	1938	10	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9605	16	Cast Iron	1907	Cast Iron	1907	16	1	1907-01-01 00:00:00.000	Distribution	2002	2002-10-08 00:00:00.000	1	Corrosion, Blowout	2023	95
9606	6	Cast Iron	1907	Cast Iron	1907	6	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9607	12	Cast Iron	1970	Cast Iron	1970	12	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9608	10	Cast Iron	1970	Cast Iron	1970	10	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9609	6	Cast Iron	1915	Cast Iron	1915	6	1	1915-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9610	8	Cast Iron	1929	Cast Iron	1929	8	1	1929-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9611	6	Cast Iron	1930	Cast Iron	1930	6	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9612	6	Cast Iron	1912	Cast Iron	1912	6	1	1912-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9613	6	Cast Iron	1930	Cast Iron	1930	6	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9614	6	Cast Iron	1930	Cast Iron	1930	6	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9615	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9616	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9617	6	Cast Iron	1938	Cast Iron	1938	6	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9618	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9619	4	Cast Iron	1932	Cast Iron	1932	4	1	1932-01-01 00:00:00.000	Distribution	2015	2015-01-02 00:00:00.000	1	Weather Conditions, Circumferential	2587	83
9619	4	Cast Iron	1932	Cast Iron	1932	4	1	1932-01-01 00:00:00.000	Distribution	2015	2015-01-07 00:00:00.000	1	Weather Conditions, Circumferential	2589	83
9620	16	Cast Iron	1917	Cast Iron	1917	16	1	1917-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9621	6	Cast Iron	1954	Cast Iron	1954	6	1	1954-01-01 00:00:00.000	Distribution	2012	2012-01-21 00:00:00.000	1	Split at Corporation	2460	58
9621	6	Cast Iron	1954	Cast Iron	1954	6	1	1954-01-01 00:00:00.000	Distribution	2016	2016-12-21 00:00:00.000	1	Circumferential	2667	62
9621	6	Cast Iron	1954	Cast Iron	1954	6	1	1954-01-01 00:00:00.000	Distribution	2019	2019-06-24 00:00:00.000	1	Corrosion, Circumferential	2787	65
9621	6	Cast Iron	1954	Cast Iron	1954	6	1	1954-01-01 00:00:00.000	Distribution	2020	2020-01-28 00:00:00.000	1	Weather Conditions, Circumferential	2818	66
9622	8	Cast Iron	1930	Cast Iron	1930	8	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9623	8	Ductile Iron	1996	Ductile Iron	1996	8	1	1996-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9624	6	Ductile Iron	1996	Cast Iron	1996	6	1	1996-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9625	6	Ductile Iron	1965	Ductile Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9626	6	Ductile Iron	1965	Ductile Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9627	6	Ductile Iron	1965	Ductile Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9628	6	Ductile Iron	1965	Ductile Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	2003	2003-11-14 00:00:00.000	1	Weather Conditions, Circumferential	2076	38
9629	6	Ductile Iron	1990	Cast Iron	1990	6	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9630	6	Ductile Iron	1965	Ductile Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	2019	2019-10-14 00:00:00.000	1	Weather Conditions, Circumferential	2798	54
9631	8	Ductile Iron	1995	Ductile Iron	1995	8	1	1995-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9632	8	Ductile Iron	1990	Cast Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9633	16	Cast Iron	1960	Cast Iron	1960	16	1	1960-01-01 00:00:00.000	Distribution	2021	2021-09-29 00:00:00.000	1	Longitudinal	2882	61
9634	16	Cast Iron	1960	Ductile Iron	1960	16	1	1960-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9635	6	Cast Iron	1963	Ductile Iron	1963	6	1	1963-01-01 00:00:00.000	Distribution	2013	2013-11-07 00:00:00.000	1	Circumferential	2531	50
9636	8	Ductile Iron	1991	Ductile Iron	1991	8	1	1991-03-11 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9637	6	Cast Iron	1975	Cast Iron	1975	6	1	1975-01-01 00:00:00.000	Distribution	2022	2022-01-02 00:00:00.000	1	Weather Conditions, Circumferential	2899	47
9638	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2012	2012-10-10 00:00:00.000	1	Circumferential	2473	80
9638	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	2014	2014-07-17 00:00:00.000	1	Corrosion	2567	82
9639	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9640	6	Cast Iron	1963	Ductile Iron	1963	6	1	1963-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9641	6	Cast Iron	1963	Ductile Iron	1963	6	1	1963-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9642	6	Cast Iron	1963	Cast Iron	1963	6	1	1963-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9643	6	Cast Iron	1963	Ductile Iron	1963	6	1	1963-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9644	6	Cast Iron	1932	Cast Iron	1932	6	1	1932-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9645	6	Cast Iron	1965	Cast Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9646	8	Ductile Iron	1985	Ductile Iron	1985	8	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9647	16	Cast Iron	1908	Cast Iron	1908	16	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9648	24	Ductile Iron	1983	Cast Iron	1983	24	1	1983-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9649	24	Ductile Iron	1983	Cast Iron	1983	24	1	1983-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9650	8	Cast Iron	1960	Cast Iron	1960	8	1	1960-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9651	24	Ductile Iron	1983	Cast Iron	1983	24	1	1983-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9652	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9653	24	Ductile Iron	1980	Cast Iron	1980	24	1	1980-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9654	24	Ductile Iron	1980	Cast Iron	1980	24	1	1980-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9655	6	Asbestos Cement	1958	Asbestos Cement	1958	6	1	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9656	6	Ductile Iron	1990	Ductile Iron	1990	6	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9657	6	Cast Iron	1960	Cast Iron	1960	6	1	1960-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9658	6	Ductile Iron	1980	Cast Iron	1980	6	1	1980-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9659	16	Ductile Iron	1980	Cast Iron	1980	16	1	1980-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9660	6	Asbestos Cement	1980	Asbestos Cement	1980	6	1	1980-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9661	6	Cast Iron	1960	Cast Iron	1960	6	1	1960-01-01 00:00:00.000	Distribution	2008	2008-11-21 00:00:00.000	1	Weather Conditions, Circumferential	2323	48
9661	6	Cast Iron	1960	Cast Iron	1960	6	1	1960-01-01 00:00:00.000	Distribution	2021	2021-11-09 00:00:00.000	1	Circumferential	2886	61
9662	8	Asbestos Cement	1960	Asbestos Cement	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9663	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9664	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9665	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9666	8	Ductile Iron	1990	Cast Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9667	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9668	6	Ductile Iron	1990	Cast Iron	1990	6	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9669	6	Ductile Iron	1985	Ductile Iron	1985	6	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9670	6	Cast Iron	1960	Cast Iron	1960	6	1	1960-01-01 00:00:00.000	Distribution	2009	2009-01-30 00:00:00.000	1	Weather Conditions, Circumferential	2351	49
9671	8	Ductile Iron	1985	Ductile Iron	1985	8	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9672	6	Ductile Iron	1985	Ductile Iron	1985	6	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9673	8	Ductile Iron	1985	Ductile Iron	1985	8	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9674	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
9675	6	Cast Iron	1960	Cast Iron	1960	6	1	1960-01-01 00:00:00.000	Distribution	2007	2007-01-17 00:00:00.000	1	Weather Conditions, Circumferential	2236	47
9675	6	Cast Iron	1960	Cast Iron	1960	6	1	1960-01-01 00:00:00.000	Distribution	2017	2017-11-16 00:00:00.000	1	Weather Conditions, Circumferential	2695	57
