ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	INSTALLDAT	BreakYear	BreakDate	Failure_ID	BreakAge
16968	8	PVC	2007	PVC	2007	8	1	2007-06-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16969	8	PVC	2007	PVC	2007	8	1	2007-06-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16970	8	PVC	2007	PVC	2007	8	1	2007-06-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16971	8	PVC	1991	PVC	1991	8	1	1991-01-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16972	8	PVC	1991	PVC	1991	8	1	1991-01-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16973	8	PVC	1991	PVC	1991	8	1	1991-01-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16974	8	PVC	1991	PVC	1991	8	1	1991-01-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16975	8	PVC	1991	PVC	1991	8	1	1991-01-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16976	8	PVC	1991	PVC	1991	8	1	1991-01-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16977	8	PVC	1991	PVC	1991	8	1	1991-01-07 00:00:00.0000000	NULL	NULL	NULL	NULL
16978	6	CI	1965	CI	1965	6	1	1965-01-01 00:00:00.0000000	2020	2020-11-12 15:47:41.000	1750	55
16979	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16980	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16981	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16982	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16983	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16984	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16985	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16986	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16987	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16988	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16989	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16990	8	PVC	2007	PVC	2007	8	1	2007-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL
16991	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16992	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16993	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16994	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16995	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16996	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16997	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16998	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
16999	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
17000	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
17001	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
17002	6	PVC	2007	PVC	2007	6	1	2007-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL
17003	6	PVC	2007	PVC	2007	6	1	2007-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL
17004	6	PVC	2007	PVC	2007	6	1	2007-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL
17005	6	PVC	2007	PVC	2007	6	1	2007-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL
17006	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17007	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17008	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17009	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17010	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17011	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17012	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17013	8	PVC	2007	PVC	2007	8	1	2007-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17014	8	PVC	2007	PVC	2007	8	1	2007-09-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17015	8	PVC	2007	PVC	2007	8	1	2007-09-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17016	8	PVC	2007	PVC	2007	8	1	2007-09-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17017	8	PVC	2007	PVC	2007	8	1	2007-09-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17018	8	PVC	2007	PVC	2007	8	1	2007-09-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17019	8	PVC	2007	PVC	2007	8	1	2007-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
17020	8	PVC	2007	PVC	2007	8	1	2007-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
17021	8	PVC	2007	PVC	2007	8	1	2007-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
17022	8	PVC	2007	PVC	2007	8	1	2007-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
17023	8	PVC	2007	PVC	2007	8	1	2007-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
17024	8	PVC	2007	PVC	2007	8	1	2007-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
17025	8	PVC	2007	PVC	2007	8	1	2007-09-19 00:00:00.0000000	NULL	NULL	NULL	NULL
17026	8	PVC	2007	PVC	2007	8	1	2007-09-19 00:00:00.0000000	NULL	NULL	NULL	NULL
17027	8	PVC	2007	PVC	2007	8	1	2007-09-19 00:00:00.0000000	NULL	NULL	NULL	NULL
17028	8	PVC	2007	PVC	2007	8	1	2007-09-19 00:00:00.0000000	NULL	NULL	NULL	NULL
17029	8	PVC	2007	PVC	2007	8	1	2007-09-17 00:00:00.0000000	NULL	NULL	NULL	NULL
17030	8	PVC	2007	PVC	2007	8	1	2007-09-17 00:00:00.0000000	NULL	NULL	NULL	NULL
17031	8	PVC	2007	PVC	2007	8	1	2007-09-17 00:00:00.0000000	NULL	NULL	NULL	NULL
17032	6	PVC	2011	PVC	2011	6	1	2011-03-15 00:00:00.0000000	NULL	NULL	NULL	NULL
17033	2	CO	2011	CO	2011	2	1	2011-03-15 00:00:00.0000000	NULL	NULL	NULL	NULL
17034	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17035	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17036	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17037	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17038	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17039	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17040	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17041	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17042	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17043	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17044	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17045	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17046	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17047	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17048	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17049	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17050	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17051	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17052	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17053	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17054	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17055	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17056	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17057	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17058	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17059	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17060	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17061	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17062	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17063	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17064	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17065	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17066	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17067	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17068	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17069	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17070	8	PVC	2013	PVC	2013	8	1	2013-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL
17071	12	PVC	1986	PVC	1986	12	1	1986-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17072	12	PVC	1986	PVC	1986	12	1	1986-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17073	12	CI	1967	CI	1967	12	1	1967-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17074	8	PVC	2009	PVC	2009	8	1	2009-12-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17075	12	PVC	2009	PVC	2009	12	1	2009-12-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17076	8	PVC	2009	PVC	2009	8	1	2009-12-11 00:00:00.0000000	NULL	NULL	NULL	NULL
17077	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17078	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17079	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17080	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17081	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17082	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17083	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17084	8	PVC	2013	PVC	2013	8	1	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17085	8	PVC	1997	PVC	1997	8	1	1997-10-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17086	2	GS	1950	GS	1950	2	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
17087	12	PVC	2009	PVC	2009	12	1	2009-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
17088	12	PVC	2009	PVC	2009	12	1	2009-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
17089	12	PVC	1988	PVC	1988	12	1	1988-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17090	12	PVC	2011	PVC	2011	12	1	2011-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
17091	12	PVC	2011	PVC	2011	12	1	2011-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
17092	12	PVC	2012	PVC	2012	12	1	2012-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL
17093	8	PVC	2017	PVC	2017	8	1	2017-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17094	8	PVC	2012	PVC	2012	8	1	2012-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL
17095	8	PVC	2012	PVC	2012	8	1	2012-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL
17096	2	PVC	2012	PVC	2012	2	1	2012-08-09 00:00:00.0000000	NULL	NULL	NULL	NULL
17097	6	PVC	2012	PVC	2012	6	1	2012-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
17098	8	PVC	2013	PVC	2013	8	1	2013-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL
17099	8	PVC	2013	PVC	2013	8	1	2013-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL
17100	12	PVC	2012	PVC	2012	12	1	2012-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL
17101	8	PVC	1983	PVC	1983	8	1	1983-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
17102	8	PVC	1983	PVC	1983	8	1	1983-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
17103	18	CSC	1974	CSC	1974	18	1	1974-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17104	18	CSC	1974	CSC	1974	18	1	1974-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17105	8	PVC	2001	PVC	2001	8	1	2001-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17106	8	PVC	2000	PVC	2000	8	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
17107	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17108	8	PVC	2001	PVC	2001	8	1	2001-04-14 00:00:00.0000000	2015	2015-03-16 07:32:43.000	2564	14
17109	8	PVC	2001	PVC	2001	8	1	2001-04-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17110	6	CI	1973	CI	1973	6	1	1973-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL
17111	2	GS	1973	GS	1973	2	1	1973-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL
17112	6	PVC	2001	PVC	2001	6	1	2001-04-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17113	6	PVC	2001	PVC	2001	6	1	2001-04-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17114	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17115	8	PVC	2001	PVC	2001	8	1	2001-09-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17116	8	DI	1979	DI	1979	8	1	1979-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17117	8	DI	1979	DI	1979	8	1	1979-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17118	8	PVC	2000	PVC	2000	8	1	2000-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
17119	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17120	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17121	12	PVC	2000	PVC	2000	12	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17122	12	PVC	2000	PVC	2000	12	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17123	8	PVC	1984	PVC	1984	8	1	1984-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17124	8	PVC	1984	PVC	1984	8	1	1984-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17125	8	PVC	2000	PVC	2000	8	1	2000-01-21 00:00:00.0000000	NULL	NULL	NULL	NULL
17126	8	PVC	2000	PVC	2000	8	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
17127	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17128	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17129	18	DI	1974	DI	1974	18	1	1974-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17130	18	DI	1974	DI	1974	18	1	1974-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17131	8	PVC	2000	PVC	2000	8	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17132	8	PVC	1997	PVC	1997	8	1	1997-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17133	12	PVC	1998	PVC	1998	12	1	1998-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17134	12	PVC	1998	PVC	1998	12	1	1998-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17135	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17136	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17137	8	PVC	2001	PVC	2001	8	1	2001-04-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17138	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17139	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17140	12	DI	1974	DI	1974	12	1	1974-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17141	6	CI	1966	CI	1966	6	1	1966-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17142	8	PVC	2003	PVC	2003	8	1	2003-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17143	6	PVC	1984	PVC	1984	6	1	1984-01-31 00:00:00.0000000	NULL	NULL	NULL	NULL
17144	6	PVC	1984	PVC	1984	6	1	1984-01-31 00:00:00.0000000	NULL	NULL	NULL	NULL
17145	8	PVC	2000	PVC	2000	8	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17146	8	PVC	2006	PVC	2006	8	1	2006-11-13 00:00:00.0000000	NULL	NULL	NULL	NULL
17147	8	PVC	1984	PVC	1984	8	1	1984-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL
17148	12	PVC	1988	PVC	1988	12	1	1988-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17149	6	CI	1973	CI	1973	6	1	1973-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL
17150	6	CI	1973	CI	1973	6	1	1973-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL
17151	6	PVC	2001	PVC	2001	6	1	2001-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17152	6	PVC	2001	PVC	2001	6	1	2001-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17153	8	PVC	2000	PVC	2000	8	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
17154	6	PVC	2000	PVC	2000	6	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17155	6	PVC	2000	PVC	2000	6	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17156	8	PVC	2001	PVC	2001	8	1	2001-09-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17157	8	PVC	2001	PVC	2001	8	1	2001-09-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17158	8	PVC	2004	PVC	2004	8	1	2004-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17159	6	PVC	1999	PVC	1999	6	1	1999-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17160	6	PVC	1999	PVC	1999	6	1	1999-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL
17161	8	PVC	2001	PVC	2001	8	1	2001-04-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17162	18	DI	1989	DI	1989	18	1	1989-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL
17163	18	DI	1989	DI	1989	18	1	1989-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL
17164	12	DI	1980	DI	1980	12	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
17165	8	PVC	2000	PVC	2000	8	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17166	8	PVC	2000	PVC	2000	8	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17167	8	PVC	2000	PVC	2000	8	1	2000-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
17168	6	PVC	1996	PVC	1996	6	1	1996-08-13 00:00:00.0000000	NULL	NULL	NULL	NULL
17169	6	PVC	1996	PVC	1996	6	1	1996-08-13 00:00:00.0000000	NULL	NULL	NULL	NULL
17170	6	PVC	1991	PVC	1991	6	1	1991-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
17171	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17172	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17173	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17174	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17175	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17176	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17177	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17178	24	DI	2018	DI	2018	24	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17179	24	DI	2018	DI	2018	24	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17180	12	DI	2018	DI	2018	12	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17181	24	DI	2018	DI	2018	24	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17182	12	DI	2018	DI	2018	12	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17183	4	PVC	2010	PVC	2010	4	1	2010-07-03 00:00:00.0000000	NULL	NULL	NULL	NULL
17184	6	PVC	2010	PVC	2010	6	1	2010-07-03 00:00:00.0000000	NULL	NULL	NULL	NULL
17185	6	PVC	2018	PVC	2018	6	0	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17186	24	DI	2018	DI	2018	24	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17187	6	PVC	2019	PVC	2019	6	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17188	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17189	6	PVC	2018	PVC	2018	6	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17190	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17191	6	PVC	2018	PVC	2018	6	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17192	24	DI	2018	DI	2018	24	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17193	24	DI	2018	DI	2018	24	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17194	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17195	24	DI	2019	DI	2019	24	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17196	10	DI	2018	DI	2018	10	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17197	12	PVC	2013	PVC	2013	12	1	2013-02-22 00:00:00.0000000	NULL	NULL	NULL	NULL
17198	10	DI	2018	DI	2018	10	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17199	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17200	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17201	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17202	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17203	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17204	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17205	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17206	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17207	16	DI	2018	DI	2018	16	1	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17208	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17209	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17210	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17211	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17212	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17213	16	DI	2019	DI	2019	16	1	2019-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
17214	16	DI	2018	DI	2018	16	0	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17215	12	DI	2018	DI	2018	12	0	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17216	12	DI	2018	DI	2018	12	0	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
17217	10	DI	2018	DI	2018	10	0	2018-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
