ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Failure_ID	BreakAge
77932	6	CI	1911	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77933	6	CI	1911	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77934	6	CI	1911	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77935	6	CI	1923	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77936	6	CI	1923	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77937	4	DI	1992	DI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
77938	4	DI	1992	DI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
77939	4	DI	1992	DI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
77940	6	CI	1885	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77941	12	DI	2012	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77942	6	CI	1923	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77943	6	CI	1923	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77944	6	CI	1923	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77945	6	CI	1923	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77946	6	CI	1923	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77947	6	CI	1916	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77948	6	CI	1916	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77949	12	CI	1910	CI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77950	12	CI	1923	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77951	6	CI	1923	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77952	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77953	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77954	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77955	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77956	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77957	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77958	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77959	6	CI	1920	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77960	6	CI	1920	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77961	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77962	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77963	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77964	6	CI	1923	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77965	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77966	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77967	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77968	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77969	12	CI	1927	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77970	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77971	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77972	6	CI	1910	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77973	3	DI	1992	DI	NULL	3	1	NULL	NULL	NULL	NULL	NULL
77974	3	DI	1992	DI	NULL	3	1	NULL	NULL	NULL	NULL	NULL
77975	3	DI	1992	DI	NULL	3	1	NULL	NULL	NULL	NULL	NULL
77976	3	DI	1992	DI	NULL	3	1	NULL	NULL	NULL	NULL	NULL
77977	12	DI	2012	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77978	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77979	12	DI	2012	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77980	12	DI	2012	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77981	8	DI	2012	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
77982	12	DI	2012	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77983	8	DI	2012	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
77984	8	DI	2012	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
77985	12	DI	2012	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77986	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77987	12	DI	2012	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
77988	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77989	6	CI	1949	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77990	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77991	6	CI	1964	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77992	24	CI	1917	CI	NULL	24	1	NULL	NULL	NULL	NULL	NULL
77993	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77994	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77995	6	CI	1905	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77996	6	CI	1910	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77997	6	CI	1909	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
77998	6	CI	1914	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
77999	6	CI	1914	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78000	6	CI	1914	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78001	6	CI	1958	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78002	10	DI	2012	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78003	6	DI	2004	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78004	6	CI	1927	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78005	6	CI	1930	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78006	6	CI	1930	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78007	6	CI	1930	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78008	2	CI	1951	CI	NULL	2	1	NULL	NULL	NULL	NULL	NULL
78009	6	CI	1951	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78010	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78011	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78012	10	DI	1998	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78013	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78014	10	DI	1998	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78015	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78016	10	DI	1998	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78017	10	DI	1998	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78018	8	DI	1999	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78019	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78020	10	DI	1998	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78021	10	DI	1999	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78022	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78023	8	DI	1999	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78024	8	DI	1999	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78025	8	DI	1999	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78026	10	DI	1998	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78027	6	CI	1900	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78028	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78029	6	CI	1901	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78030	6	DI	1990	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78031	10	DI	1990	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78032	10	DI	1990	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78033	10	DI	1990	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78034	10	DI	1999	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78035	6	DI	1990	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78036	10	DI	1999	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78037	10	DI	1999	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78038	8	DI	1998	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78039	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78040	10	DI	2012	DI	2012	10	0	2012-09-28 00:00:00.0000000	NULL	NULL	NULL	NULL
78041	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78042	8	DI	1999	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78043	8	DI	1999	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78044	8	DI	1998	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78045	8	DI	1999	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78046	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78052	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78053	10	DI	1998	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78054	6	DI	1998	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78055	8	DI	1999	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78061	6	DI	1990	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78062	6	DI	1990	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78063	6	DI	1990	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78064	6	CI	1928	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78065	6	CI	1928	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78066	6	CI	1924	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78067	6	CI	1924	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78068	6	CI	1928	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78069	6	CI	1926	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78070	6	CI	1924	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78071	6	CI	1924	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78072	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78073	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78074	6	CI	1905	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78075	10	CI	1943	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78076	10	CI	1943	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78077	6	DI	1990	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78078	6	CI	1964	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78079	6	CI	1905	CI	NULL	6	1	NULL	2010	2010-08-27 00:00:00.000	4260	105
78080	12	DI	1993	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78081	6	DI	1993	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78082	12	DI	1993	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78083	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78084	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78085	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78086	6	DI	1981	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78087	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
78088	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78089	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78090	12	CI	1912	DI	NULL	12	0	NULL	NULL	NULL	NULL	NULL
78091	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78092	12	CI	1912	DI	NULL	12	0	NULL	NULL	NULL	NULL	NULL
78093	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78094	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78095	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
78096	12	CI	1912	DI	NULL	12	0	NULL	NULL	NULL	NULL	NULL
78097	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78102	24	CI	1912	DI	NULL	24	0	NULL	NULL	NULL	NULL	NULL
78103	24	CI	1912	DI	NULL	24	0	NULL	NULL	NULL	NULL	NULL
78104	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
78105	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
78106	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78107	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78108	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78109	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78110	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78111	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78112	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78113	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78114	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78115	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78116	30	CI	1912	DI	NULL	30	0	NULL	NULL	NULL	NULL	NULL
78117	24	CI	1912	DI	NULL	24	0	NULL	NULL	NULL	NULL	NULL
78118	10	CI	1912	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78119	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78120	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78121	30	CI	1912	DI	NULL	30	0	NULL	NULL	NULL	NULL	NULL
78122	20	CI	1912	DI	NULL	20	1	NULL	NULL	NULL	NULL	NULL
78123	24	CI	1912	DI	NULL	24	1	NULL	NULL	NULL	NULL	NULL
78124	12	CI	1912	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78125	16	CI	1912	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
78126	20	CI	1912	DI	NULL	20	1	NULL	NULL	NULL	NULL	NULL
78127	20	CI	1912	DI	NULL	20	1	NULL	NULL	NULL	NULL	NULL
78128	16	CI	1912	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
78133	30	CI	1912	DI	NULL	30	0	NULL	NULL	NULL	NULL	NULL
78134	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78135	20	CI	1912	DI	NULL	20	1	NULL	NULL	NULL	NULL	NULL
78136	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78137	20	CI	1912	DI	NULL	20	1	NULL	NULL	NULL	NULL	NULL
78138	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
78139	16	CI	1912	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
78140	12	CI	1912	DI	NULL	12	0	NULL	NULL	NULL	NULL	NULL
78141	6	CI	1912	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78142	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
78143	6	CI	1912	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78144	6	CI	1912	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78145	6	CI	1912	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78146	6	CI	1912	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78147	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
78148	12	CI	1912	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78149	16	CI	1912	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
78150	12	CI	1912	DI	NULL	12	0	NULL	NULL	NULL	NULL	NULL
78151	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
78152	6	CI	1912	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78153	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78154	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78155	4	DI	2012	DI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
78156	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78157	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78158	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78159	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78160	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78161	10	DI	2012	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
78162	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78163	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78164	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78165	8	DI	2012	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78166	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
78167	6	CI	1887	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78168	6	DI	1988	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78169	6	DI	1988	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78170	6	DI	1988	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78171	6	DI	1988	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78172	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78173	8	DI	1976	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78174	6	CI	1900	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78175	8	CI	1900	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78176	8	CI	1888	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78177	10	CI	1895	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78178	6	CI	1895	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78179	10	CI	1895	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78180	12	CI	1895	CI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78181	10	CI	1895	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78182	12	CI	1895	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78183	8	DI	1970	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78184	8	DI	2012	DI	2012	8	0	2012-10-18 00:00:00.0000000	NULL	NULL	NULL	NULL
78185	8	DI	1976	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78186	8	DI	1988	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78187	8	DI	1988	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78193	8	DI	1988	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78194	6	DI	1988	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78195	8	CI	1963	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78196	8	CI	1963	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78197	8	CI	1963	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78198	8	CI	1966	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78199	8	CI	1966	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78200	8	CI	1966	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78201	8	CI	1963	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78202	8	CI	1963	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78203	6	CI	1967	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78204	8	CI	1963	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78205	8	CI	1966	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78206	8	CI	1966	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78207	8	CI	1966	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78208	6	CI	1966	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78209	8	DI	1971	CI	NULL	8	1	NULL	2014	2014-02-17 00:00:00.000	4064	43
78210	6	DI	2004	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78211	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78212	8	DI	2006	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78213	8	DI	2007	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78214	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78215	6	DI	1984	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78216	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78217	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78218	8	DI	1984	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78219	6	DI	1984	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78220	8	DI	2007	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78221	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78222	6	DI	1986	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78223	6	DI	1970	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78224	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78225	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78226	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78227	6	CI	1964	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78228	8	DI	1986	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78229	8	DI	1976	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78235	6	DI	1976	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78236	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78237	6	DI	1976	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78238	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78239	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78240	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78241	12	CI	1924	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78242	6	DI	2000	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78243	12	DI	2001	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
78244	6	CI	1895	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78245	6	DI	1986	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78246	8	DI	1986	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78247	6	DI	1997	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78253	6	DI	1997	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78254	6	DI	1997	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78255	6	DI	1997	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78256	6	DI	1997	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78262	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78263	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78264	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78265	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78271	8	CI	1966	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78272	8	CI	1967	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78273	6	CI	1966	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78274	8	CI	1966	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78275	10	CI	1963	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78276	6	CI	1963	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
78277	6	DI	2002	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78278	10	CI	1963	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78279	8	CI	1963	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
78280	10	CI	1963	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78281	8	CI	1963	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78282	8	CI	1963	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78283	10	CI	1963	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78284	6	CI	1963	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78285	10	CI	1963	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78286	10	CI	1966	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
78287	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78288	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78289	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78290	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78291	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78292	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78293	8	DI	2005	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
78294	6	DI	2004	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78295	6	DI	2007	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78296	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78297	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78298	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78299	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78305	6	DI	1971	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78306	6	DI	1971	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78307	6	DI	1971	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78308	6	DI	1971	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
78309	6	CI	1962	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
