ID	InsYear	BreakAge	Age	Length	Dia	Material	S_Year	Failure
59860	1967	NULL	57	38.23	6	DI-C1	NULL	0
59861	1987	NULL	37	11.7	6	DI-C2	NULL	0
59862	1987	6	37	794.08	8	DI-C2	7	1
59862	1987	6	37	794.08	8	DI-C2	7	1
59862	1987	1	37	794.08	8	DI-C2	2	1
59862	1987	25	37	794.08	8	DI-C2	26	1
59862	1987	3	37	794.08	8	DI-C2	4	1
59863	1987	NULL	37	33.38	6	DI-C2	NULL	0
59865	1910	NULL	114	9.91	6	CI-C1	NULL	0
59866	1910	NULL	114	10.74	6	CI-C1	NULL	0
59870	2000	NULL	24	3.29	6	DI-C3	NULL	0
59872	2005	NULL	19	3	6	DI-C3	NULL	0
59873	1997	NULL	27	920.71	8	DI-C3	NULL	0
59875	2000	NULL	24	882.79	8	DI-C3	NULL	0
59876	1997	NULL	27	4.25	6	DI-C3	NULL	0
59878	1997	NULL	27	3.8	6	DI-C3	NULL	0
59879	1965	NULL	59	17.7	6	DI-C1	NULL	0
59880	1965	NULL	59	3.33	6	DI-C1	NULL	0
59881	1965	NULL	59	3.46	6	DI-C1	NULL	0
59882	1965	NULL	59	4.02	6	DI-C1	NULL	0
59883	1965	NULL	59	16.87	6	DI-C1	NULL	0
59884	1965	NULL	59	3.18	6	DI-C1	NULL	0
59885	1965	NULL	59	3.02	6	DI-C1	NULL	0
59886	1965	NULL	59	44.15	6	DI-C1	NULL	0
59887	2001	NULL	23	3235.24	8	DI-C3	NULL	0
59888	1965	NULL	59	4	6	DI-C1	NULL	0
59889	1965	NULL	59	4.08	6	DI-C1	NULL	0
59890	1910	NULL	114	4.85	6	CI-C1	NULL	0
59891	1965	NULL	59	4.23	6	DI-C1	NULL	0
59892	1910	NULL	114	4.64	6	CI-C1	NULL	0
59893	1910	NULL	114	14.57	6	CI-C1	NULL	0
59894	1910	NULL	114	2.71	6	CI-C1	NULL	0
59895	1910	NULL	114	4.63	6	CI-C1	NULL	0
59896	1910	NULL	114	3.36	6	CI-C1	NULL	0
59897	1910	NULL	114	3.52	6	CI-C1	NULL	0
59898	1910	NULL	114	7.27	6	CI-C1	NULL	0
59899	1910	NULL	114	6.32	6	CI-C1	NULL	0
59900	1910	NULL	114	4.43	6	CI-C1	NULL	0
59901	1910	NULL	114	3.47	6	CI-C1	NULL	0
59902	1982	NULL	42	3.85	6	DI-C2	NULL	0
59903	1965	NULL	59	9.23	6	DI-C1	NULL	0
59904	1910	NULL	114	4.34	6	CI-C1	NULL	0
59905	1910	NULL	114	3.91	6	CI-C1	NULL	0
59906	1910	NULL	114	2.95	6	CI-C1	NULL	0
59907	1965	NULL	59	3.93	6	DI-C1	NULL	0
59909	1965	NULL	59	3.15	6	DI-C1	NULL	0
59910	2004	NULL	20	12.6	6	DI-C3	NULL	0
59911	2000	NULL	24	111.04	8	DI-C3	NULL	0
59912	2004	NULL	20	327.75	8	DI-C3	NULL	0
59913	1965	NULL	59	3.09	6	DI-C1	NULL	0
59914	1965	NULL	59	2.75	6	DI-C1	NULL	0
59915	2000	NULL	24	138.01	8	DI-C3	NULL	0
59916	2000	NULL	24	772.01	8	DI-C3	NULL	0
59917	1910	NULL	114	8.64	6	CI-C1	NULL	0
59918	1965	NULL	59	4.84	6	DI-C1	NULL	0
59919	1910	NULL	114	8.4	6	CI-C1	NULL	0
59921	2007	NULL	17	4.05	6	DI-C3	NULL	0
59923	2007	NULL	17	512.96	8	DI-C3	NULL	0
59924	2007	NULL	17	784.02	8	DI-C3	NULL	0
59925	2007	NULL	17	4.3	6	DI-C3	NULL	0
59926	2006	NULL	18	3.63	6	DI-C3	NULL	0
59927	1973	NULL	51	603.9	8	DI-C1	NULL	0
59929	1973	NULL	51	162.52	8	DI-C1	NULL	0
59931	1973	NULL	51	1.54	6	DI-C1	NULL	0
59932	1973	NULL	51	2.33	6	DI-C1	NULL	0
59933	1973	NULL	51	2.64	6	DI-C1	NULL	0
59934	1991	NULL	33	704.04	8	DI-C3	NULL	0
59935	1991	NULL	33	3.91	6	DI-C3	NULL	0
59936	1991	NULL	33	45.53	8	DI-C3	NULL	0
59938	1991	NULL	33	161.31	8	DI-C3	NULL	0
59940	1965	NULL	59	188.7	8	DI-C1	NULL	0
59941	1965	NULL	59	499.07	8	DI-C1	NULL	0
59942	1965	NULL	59	5.73	6	DI-C1	NULL	0
59943	1965	NULL	59	104.14	8	DI-C1	NULL	0
59944	1965	NULL	59	2.79	6	DI-C1	NULL	0
59945	1965	NULL	59	9.63	6	DI-C1	NULL	0
59946	1965	NULL	59	2.74	6	DI-C1	NULL	0
59947	1965	NULL	59	3.5	6	DI-C1	NULL	0
59948	1965	NULL	59	5.43	6	DI-C1	NULL	0
59949	1965	NULL	59	172.05	8	DI-C1	NULL	0
59950	1965	NULL	59	365.65	8	DI-C1	NULL	0
59951	1965	NULL	59	607.72	8	DI-C1	NULL	0
59952	1965	NULL	59	299.47	8	DI-C1	NULL	0
59953	1965	NULL	59	212.38	8	DI-C1	NULL	0
59954	1965	NULL	59	400.01	8	DI-C1	NULL	0
59955	1965	NULL	59	291.91	8	DI-C1	NULL	0
59956	2002	NULL	22	4.43	6	DI-C3	NULL	0
59958	1965	NULL	59	3.71	6	DI-C1	NULL	0
59962	2002	NULL	22	113.86	8	DI-C3	NULL	0
59963	2002	NULL	22	807.09	8	DI-C3	NULL	0
59966	2002	NULL	22	2.66	6	DI-C3	NULL	0
59969	2001	NULL	23	657.27	8	DI-C3	NULL	0
59970	2001	NULL	23	3.73	6	DI-C3	NULL	0
59971	2001	NULL	23	3.15	6	DI-C3	NULL	0
59972	2001	NULL	23	2.38	6	DI-C3	NULL	0
59973	2001	NULL	23	3.73	6	DI-C3	NULL	0
59974	2001	NULL	23	3.35	6	DI-C3	NULL	0
59975	2001	NULL	23	4.67	6	DI-C3	NULL	0
59978	2001	NULL	23	3.69	6	DI-C3	NULL	0
59979	2001	NULL	23	4.05	6	DI-C3	NULL	0
59980	2001	NULL	23	1874.89	8	DI-C3	NULL	0
59981	2001	NULL	23	2324.93	8	DI-C3	NULL	0
59984	2001	NULL	23	149.17	8	DI-C3	NULL	0
59985	1972	NULL	52	63.81	36	COP	NULL	0
59986	1965	NULL	59	126.81	24	DI-C1	NULL	0
59987	1965	NULL	59	13.97	8	DI-C1	NULL	0
59988	2017	NULL	7	19.65	8	DI-C3	NULL	0
59989	2017	NULL	7	62.08	8	DI-C3	NULL	0
59990	2017	NULL	7	348.97	8	DI-C3	NULL	0
59991	2017	NULL	7	349.11	8	DI-C3	NULL	0
59992	2017	NULL	7	207.37	8	DI-C3	NULL	0
59993	2017	NULL	7	335.3	8	DI-C3	NULL	0
59994	2017	NULL	7	49.61	8	DI-C3	NULL	0
59995	2017	NULL	7	297.04	8	DI-C3	NULL	0
59996	2017	NULL	7	119.41	8	DI-C3	NULL	0
59997	2017	NULL	7	25.18	8	DI-C3	NULL	0
59998	2017	NULL	7	16.11	8	DI-C3	NULL	0
59999	2017	NULL	7	15.85	8	DI-C3	NULL	0
60000	2017	NULL	7	68.56	8	DI-C3	NULL	0
60001	2017	NULL	7	18.93	6	DI-C3	NULL	0
60002	2017	NULL	7	17.41	6	DI-C3	NULL	0
60003	2017	NULL	7	37.31	8	DI-C3	NULL	0
60004	2017	NULL	7	21.15	6	DI-C3	NULL	0
60005	2017	NULL	7	20.67	8	DI-C3	NULL	0
60006	2017	NULL	7	22.8	6	DI-C3	NULL	0
60007	2017	NULL	7	24.85	8	DI-C3	NULL	0
60008	1965	NULL	59	8.46	6	DI-C1	NULL	0
60009	1965	NULL	59	32.55	8	DI-C1	NULL	0
60010	2017	NULL	7	12.53	6	DI-C3	NULL	0
60011	2017	NULL	7	19.17	6	DI-C3	NULL	0
60012	2017	NULL	7	13.3	6	DI-C3	NULL	0
60013	2017	NULL	7	14.33	6	DI-C3	NULL	0
60014	2017	NULL	7	18.47	6	DI-C3	NULL	0
60015	2017	NULL	7	17.55	6	DI-C3	NULL	0
60016	2017	NULL	7	30.17	6	DI-C3	NULL	0
60017	2017	NULL	7	22.09	6	DI-C3	NULL	0
60018	2017	NULL	7	3.69	6	DI-C3	NULL	0
60019	2017	NULL	7	38.29	8	DI-C3	NULL	0
60020	2017	NULL	7	5.18	8	DI-C3	NULL	0
60021	2017	NULL	7	16.68	8	DI-C3	NULL	0
60022	2017	NULL	7	47.75	8	DI-C3	NULL	0
60023	2017	NULL	7	5.68	6	DI-C3	NULL	0
60024	2017	NULL	7	12.62	8	DI-C3	NULL	0
60025	2017	NULL	7	6.65	8	DI-C3	NULL	0
60026	2017	NULL	7	24.91	8	DI-C3	NULL	0
60027	1965	NULL	59	16.6	8	DI-C1	NULL	0
60028	2017	NULL	7	27.43	8	DI-C3	NULL	0
60029	2017	NULL	7	14.8	8	DI-C3	NULL	0
60030	2017	NULL	7	216.77	8	DI-C3	NULL	0
60031	2017	NULL	7	125.37	8	DI-C3	NULL	0
60032	2017	NULL	7	392.16	8	DI-C3	NULL	0
60033	1965	NULL	59	65.31	8	DI-C1	NULL	0
60034	1965	NULL	59	9.96	8	DI-C1	NULL	0
60035	1965	NULL	59	269.06	8	DI-C1	NULL	0
60036	1965	NULL	59	299.73	8	DI-C1	NULL	0
60037	2017	NULL	7	393.19	8	DI-C3	NULL	0
60038	2017	NULL	7	304.28	8	DI-C3	NULL	0
60039	2017	NULL	7	310.57	8	DI-C3	NULL	0
60040	2017	NULL	7	272.42	8	DI-C3	NULL	0
60041	2017	NULL	7	40.24	8	DI-C3	NULL	0
60042	2017	NULL	7	306.33	8	DI-C3	NULL	0
60043	2017	NULL	7	457.16	8	DI-C3	NULL	0
60044	2017	NULL	7	61.28	8	DI-C3	NULL	0
60045	2017	NULL	7	219.76	8	DI-C3	NULL	0
60046	2017	NULL	7	294.83	8	DI-C3	NULL	0
60047	2017	NULL	7	95.22	8	DI-C3	NULL	0
60048	2017	NULL	7	328.21	8	DI-C3	NULL	0
60049	2017	NULL	7	150.48	8	DI-C3	NULL	0
60050	2017	NULL	7	397.46	8	DI-C3	NULL	0
60051	2017	NULL	7	390.39	8	DI-C3	NULL	0
60052	2017	NULL	7	90.3	8	DI-C3	NULL	0
60053	1965	NULL	59	3.99	8	DI-C1	NULL	0
60054	1965	NULL	59	186.62	8	DI-C1	NULL	0
60055	2017	NULL	7	412.28	8	DI-C3	NULL	0
60056	2017	NULL	7	350.52	8	DI-C3	NULL	0
60057	2017	NULL	7	393.65	8	DI-C3	NULL	0
60058	2017	NULL	7	345.44	8	DI-C3	NULL	0
60059	2017	NULL	7	418.76	8	DI-C3	NULL	0
60060	2017	NULL	7	380.65	8	DI-C3	NULL	0
60061	2017	NULL	7	111.76	8	DI-C3	NULL	0
60062	2017	NULL	7	34.93	8	DI-C3	NULL	0
60063	2017	NULL	7	25.67	8	DI-C3	NULL	0
60064	2017	NULL	7	61.92	8	DI-C3	NULL	0
60065	1965	NULL	59	27.14	8	DI-C1	NULL	0
60066	1965	NULL	59	31.91	8	DI-C1	NULL	0
60067	2017	NULL	7	8.71	6	DI-C3	NULL	0
60068	2017	NULL	7	9.91	6	DI-C3	NULL	0
60069	2017	NULL	7	10.28	6	DI-C3	NULL	0
60070	2017	NULL	7	10.35	6	DI-C3	NULL	0
60071	2017	NULL	7	22.06	6	DI-C3	NULL	0
60072	2017	NULL	7	21.51	6	DI-C3	NULL	0
60073	2017	NULL	7	60.94	8	DI-C3	NULL	0
60074	2017	NULL	7	9.35	6	DI-C3	NULL	0
60075	2017	NULL	7	11.14	6	DI-C3	NULL	0
60076	2017	NULL	7	25.39	8	DI-C3	NULL	0
60077	2017	NULL	7	8.81	6	DI-C3	NULL	0
60078	2017	NULL	7	9.92	6	DI-C3	NULL	0
60079	2017	NULL	7	11.97	6	DI-C3	NULL	0
60080	2017	NULL	7	35.6	8	DI-C3	NULL	0
60081	1965	NULL	59	28.11	8	DI-C1	NULL	0
60082	2017	NULL	7	13.76	6	DI-C3	NULL	0
60083	2017	NULL	7	16.25	6	DI-C3	NULL	0
60084	2017	NULL	7	24.28	6	DI-C3	NULL	0
60085	2017	NULL	7	10.81	6	DI-C3	NULL	0
60086	2017	NULL	7	18.99	6	DI-C3	NULL	0
60087	2017	NULL	7	13.96	6	DI-C3	NULL	0
60088	2017	NULL	7	8.85	6	DI-C3	NULL	0
60089	1965	NULL	59	11.08	6	DI-C1	NULL	0
60090	2017	NULL	7	11.62	6	DI-C3	NULL	0
60091	2017	NULL	7	12.03	6	DI-C3	NULL	0
60092	1965	NULL	59	12.03	6	DI-C1	NULL	0
60093	2017	NULL	7	25.04	6	DI-C3	NULL	0
60094	2017	NULL	7	473.1	8	DI-C3	NULL	0
60095	2017	NULL	7	33.46	6	DI-C3	NULL	0
60096	2017	NULL	7	36.86	8	DI-C3	NULL	0
60097	2017	NULL	7	26.15	4	DI-C3	NULL	0
60098	2017	NULL	7	35.88	8	DI-C3	NULL	0
60099	2017	NULL	7	6.15	6	DI-C3	NULL	0
60100	2017	NULL	7	44.69	8	DI-C3	NULL	0
60101	2017	NULL	7	7.98	6	DI-C3	NULL	0
60102	2017	NULL	7	16.37	6	DI-C3	NULL	0
60103	2017	NULL	7	9.57	8	DI-C3	NULL	0
60104	2017	NULL	7	230.19	8	DI-C3	NULL	0
60105	2017	NULL	7	16.35	6	DI-C3	NULL	0
60106	1965	NULL	59	24.42	6	DI-C1	NULL	0
60107	2017	NULL	7	14.16	6	DI-C3	NULL	0
60108	2017	NULL	7	13.26	6	DI-C3	NULL	0
60109	2017	NULL	7	23.89	6	DI-C3	NULL	0
60110	1965	NULL	59	13.97	6	DI-C1	NULL	0
60111	2017	NULL	7	12.41	6	DI-C3	NULL	0
60112	2017	NULL	7	6.71	6	DI-C3	NULL	0
60113	1965	NULL	59	34.92	8	DI-C1	NULL	0
60114	1965	NULL	59	25.09	8	DI-C1	NULL	0
60115	1965	NULL	59	11.24	6	DI-C1	NULL	0
60116	2017	NULL	7	11.23	6	DI-C3	NULL	0
60117	2017	NULL	7	13.81	6	DI-C3	NULL	0
60118	2017	NULL	7	25.73	6	DI-C3	NULL	0
60119	1965	NULL	59	52.08	8	DI-C1	NULL	0
60120	2017	NULL	7	25.3	6	DI-C3	NULL	0
60121	2017	NULL	7	47.26	8	DI-C3	NULL	0
60122	2017	NULL	7	26.36	6	DI-C3	NULL	0
60123	2017	NULL	7	9.49	8	DI-C3	NULL	0
60124	1965	NULL	59	24.02	8	DI-C1	NULL	0
60125	1965	NULL	59	20.77	6	DI-C1	NULL	0
60126	1965	NULL	59	39.54	8	DI-C1	NULL	0
60127	2017	NULL	7	25.61	8	DI-C3	NULL	0
60128	2017	NULL	7	19.17	6	DI-C3	NULL	0
60129	1965	NULL	59	61.76	8	DI-C1	NULL	0
60130	2017	NULL	7	20.66	6	DI-C3	NULL	0
60131	1965	NULL	59	32.63	8	DI-C1	NULL	0
60132	1965	NULL	59	10.31	8	DI-C1	NULL	0
60133	2017	NULL	7	64.53	8	DI-C3	NULL	0
60134	2017	NULL	7	32.32	8	DI-C3	NULL	0
60135	1965	NULL	59	35.95	8	DI-C1	NULL	0
60136	2017	NULL	7	31.62	8	DI-C3	NULL	0
60137	2017	NULL	7	30.38	8	DI-C3	NULL	0
60138	1965	NULL	59	26.93	8	DI-C1	NULL	0
60139	1965	NULL	59	8.52	8	DI-C1	NULL	0
60140	1965	NULL	59	338.97	8	DI-C1	NULL	0
60141	1965	NULL	59	193.55	8	DI-C1	NULL	0
60142	1965	NULL	59	534.55	8	DI-C1	NULL	0
60143	1965	NULL	59	580.71	8	DI-C1	NULL	0
60144	1965	NULL	59	474.78	8	DI-C1	NULL	0
60145	1965	NULL	59	403.06	8	DI-C1	NULL	0
60146	1965	NULL	59	249.37	8	DI-C1	NULL	0
60147	1965	NULL	59	446.76	8	DI-C1	NULL	0
60148	1965	NULL	59	179.57	8	DI-C1	NULL	0
60149	1965	NULL	59	152.06	8	DI-C1	NULL	0
60150	1965	NULL	59	66.41	8	DI-C1	NULL	0
60151	1965	NULL	59	234.85	8	DI-C1	NULL	0
60152	1965	NULL	59	162	8	DI-C1	NULL	0
60153	1965	NULL	59	69.06	8	DI-C1	NULL	0
60154	1965	NULL	59	140.99	8	DI-C1	NULL	0
60155	1965	NULL	59	13.6	8	DI-C1	NULL	0
60156	1965	NULL	59	16.54	8	DI-C1	NULL	0
60157	1965	NULL	59	18.25	8	DI-C1	NULL	0
60158	1965	NULL	59	15.59	6	DI-C1	NULL	0
60159	1965	NULL	59	7.24	8	DI-C1	NULL	0
60160	1965	NULL	59	27.39	6	DI-C1	NULL	0
60161	1965	NULL	59	39.21	8	DI-C1	NULL	0
60162	1965	NULL	59	23.64	6	DI-C1	NULL	0
60163	1965	NULL	59	16.22	6	DI-C1	NULL	0
60164	1965	NULL	59	13.27	6	DI-C1	NULL	0
60165	1965	NULL	59	23.85	6	DI-C1	NULL	0
60166	1965	NULL	59	25.32	6	DI-C1	NULL	0
60167	1965	NULL	59	11	6	DI-C1	NULL	0
60168	1965	NULL	59	19.35	6	DI-C1	NULL	0
60169	1965	NULL	59	17.72	6	DI-C1	NULL	0
60170	1965	NULL	59	217.28	8	DI-C1	NULL	0
60171	1965	NULL	59	12.83	6	DI-C1	NULL	0
60172	1965	NULL	59	19.89	8	DI-C1	NULL	0
60173	1965	NULL	59	412.64	8	DI-C1	NULL	0
60174	1965	NULL	59	10.12	6	DI-C1	NULL	0
60175	1965	NULL	59	54.71	8	DI-C1	NULL	0
60176	2017	NULL	7	28.11	6	DI-C3	NULL	0
60177	1965	NULL	59	23.32	6	DI-C1	NULL	0
60178	2017	NULL	7	20.84	6	DI-C3	NULL	0
60179	2017	NULL	7	23.48	6	DI-C3	NULL	0
60180	1965	NULL	59	14.14	6	DI-C1	NULL	0
60181	1965	NULL	59	7.27	6	DI-C1	NULL	0
60182	2017	NULL	7	16.25	6	DI-C3	NULL	0
60183	2017	NULL	7	16.63	6	DI-C3	NULL	0
60184	2017	NULL	7	21.5	6	DI-C3	NULL	0
60185	2017	NULL	7	13.3	6	DI-C3	NULL	0
60186	2017	NULL	7	10.15	6	DI-C3	NULL	0
60187	2017	NULL	7	18.09	6	DI-C3	NULL	0
60188	2017	NULL	7	11.23	6	DI-C3	NULL	0
60189	2017	NULL	7	10.89	6	DI-C3	NULL	0
60190	2017	NULL	7	13.35	6	DI-C3	NULL	0
60191	1965	NULL	59	10.54	6	DI-C1	NULL	0
60192	2017	NULL	7	8.42	8	DI-C3	NULL	0
60193	1965	NULL	59	5.38	8	DI-C1	NULL	0
60194	2017	NULL	7	7.46	6	DI-C3	NULL	0
60195	1965	NULL	59	6.62	6	DI-C1	NULL	0
60196	2017	NULL	7	10	6	DI-C3	NULL	0
60197	2017	NULL	7	19.86	6	DI-C3	NULL	0
60198	2017	NULL	7	31.67	6	DI-C3	NULL	0
60199	2017	NULL	7	22.03	6	DI-C3	NULL	0
60200	1965	NULL	59	7.99	8	DI-C1	NULL	0
60201	2017	NULL	7	9	6	DI-C3	NULL	0
60202	2017	NULL	7	10.72	6	DI-C3	NULL	0
60203	1965	NULL	59	7.26	8	DI-C1	NULL	0
60204	2017	NULL	7	10.32	6	DI-C3	NULL	0
60205	2017	NULL	7	20.47	6	DI-C3	NULL	0
60206	2017	NULL	7	20.41	6	DI-C3	NULL	0
60207	2017	NULL	7	21.69	6	DI-C3	NULL	0
60208	1965	NULL	59	9.24	6	DI-C1	NULL	0
60209	2017	NULL	7	14.57	6	DI-C3	NULL	0
60210	2017	NULL	7	25.11	6	DI-C3	NULL	0
60211	2017	NULL	7	69.9	8	DI-C3	NULL	0
60212	2017	NULL	7	20.97	6	DI-C3	NULL	0
60213	2017	NULL	7	318.14	8	DI-C3	NULL	0
60214	2017	NULL	7	10.24	6	DI-C3	NULL	0
60215	2017	NULL	7	14.23	6	DI-C3	NULL	0
60216	2017	NULL	7	7.59	6	DI-C3	NULL	0
60217	2017	NULL	7	20.81	8	DI-C3	NULL	0
60218	2017	NULL	7	4.09	8	DI-C3	NULL	0
60219	1987	NULL	37	4.53	6	DI-C2	NULL	0
60220	2017	NULL	7	12.39	6	DI-C3	NULL	0
60221	2017	NULL	7	12.06	6	DI-C3	NULL	0
60222	2017	NULL	7	10.8	6	DI-C3	NULL	0
60223	2017	NULL	7	3.61	6	DI-C3	NULL	0
60224	2017	NULL	7	60.04	8	DI-C3	NULL	0
60225	2017	NULL	7	8.18	6	DI-C3	NULL	0
60226	2017	NULL	7	18.63	6	DI-C3	NULL	0
60227	2017	NULL	7	13.06	6	DI-C3	NULL	0
60228	2017	NULL	7	27.83	6	DI-C3	NULL	0
60229	2017	NULL	7	14.39	6	DI-C3	NULL	0
60230	2017	NULL	7	14.5	6	DI-C3	NULL	0
60231	2017	NULL	7	23.54	8	DI-C3	NULL	0
60232	2017	NULL	7	9.63	6	DI-C3	NULL	0
60233	2017	NULL	7	12.23	6	DI-C3	NULL	0
60234	1965	NULL	59	47.97	8	DI-C1	NULL	0
60235	1965	NULL	59	11.02	6	DI-C1	NULL	0
60236	2017	NULL	7	17.08	6	DI-C3	NULL	0
60237	2017	NULL	7	16.8	6	DI-C3	NULL	0
60238	2017	NULL	7	27.43	8	DI-C3	NULL	0
60239	2017	NULL	7	9.52	6	DI-C3	NULL	0
60240	1965	NULL	59	4.56	6	DI-C1	NULL	0
60241	2015	NULL	9	59.5	8	DI-C3	NULL	0
60242	2016	NULL	8	16.52	6	DI-C3	NULL	0
60243	2016	NULL	8	16.27	6	DI-C3	NULL	0
60244	2016	NULL	8	32.52	6	DI-C3	NULL	0
60245	2015	NULL	9	390.79	16	DI-C3	NULL	0
60246	2015	NULL	9	4.84	12	DI-C3	NULL	0
60247	2015	NULL	9	13.84	8	DI-C3	NULL	0
60248	2015	NULL	9	11.35	6	DI-C3	NULL	0
60249	2015	NULL	9	7.25	6	DI-C3	NULL	0
60250	2015	NULL	9	14.58	6	DI-C3	NULL	0
60251	2015	NULL	9	18.54	6	DI-C3	NULL	0
60252	2015	NULL	9	23.64	6	DI-C3	NULL	0
60253	2015	NULL	9	20.99	16	DI-C3	NULL	0
60254	2015	NULL	9	3.43	16	DI-C3	NULL	0
60255	2015	NULL	9	4.13	6	DI-C3	NULL	0
60256	2015	NULL	9	30.63	6	DI-C3	NULL	0
60257	2015	NULL	9	29.35	6	DI-C3	NULL	0
60258	2015	NULL	9	29.41	6	DI-C3	NULL	0
60259	2015	NULL	9	36.57	8	DI-C3	NULL	0
60260	2015	NULL	9	7.77	8	DI-C3	NULL	0
60261	2015	NULL	9	25.6	6	DI-C3	NULL	0
60262	2015	NULL	9	27.2	6	DI-C3	NULL	0
60263	2015	NULL	9	25.73	6	DI-C3	NULL	0
60264	2015	NULL	9	2.91	6	DI-C3	NULL	0
60265	2015	NULL	9	71.02	8	DI-C3	NULL	0
60266	2015	NULL	9	10.26	6	DI-C3	NULL	0
60267	2015	NULL	9	3.65	6	DI-C3	NULL	0
60268	2015	NULL	9	4.97	6	DI-C3	NULL	0
60269	2015	NULL	9	31.51	8	DI-C3	NULL	0
60270	2015	NULL	9	8.36	6	DI-C3	NULL	0
60271	2015	NULL	9	90.22	8	DI-C3	NULL	0
60272	2015	NULL	9	5.43	8	DI-C3	NULL	0
60273	2015	NULL	9	4.66	6	DI-C3	NULL	0
60274	2015	NULL	9	5.3	8	DI-C3	NULL	0
60275	2015	NULL	9	65.13	8	DI-C3	NULL	0
60276	2015	NULL	9	6.29	6	DI-C3	NULL	0
60277	2001	NULL	23	296.58	8	DI-C3	NULL	0
60278	1965	NULL	59	9.91	6	DI-C1	NULL	0
60279	1965	NULL	59	13.46	8	DI-C1	NULL	0
60280	1965	NULL	59	6.94	6	DI-C1	NULL	0
60281	2015	NULL	9	44.56	8	DI-C3	NULL	0
60282	1965	NULL	59	450.3	8	DI-C1	NULL	0
60283	1965	NULL	59	801.52	8	DI-C1	NULL	0
60284	2015	NULL	9	346.08	8	DI-C3	NULL	0
60285	1965	NULL	59	35.75	8	DI-C1	NULL	0
60286	2005	NULL	19	5.5	8	DI-C3	NULL	0
60287	1965	NULL	59	283.83	8	DI-C1	NULL	0
60288	1965	NULL	59	19.46	6	DI-C1	NULL	0
60289	1973	NULL	51	67.17	6	CI-C3	NULL	0
60290	1965	57	59	377.22	8	DI-C1	36	1
60291	1965	NULL	59	2.78	8	DI-C1	NULL	0
60292	1965	NULL	59	31.1	6	DI-C1	NULL	0
60293	1965	NULL	59	16.67	6	DI-C1	NULL	0
60294	1965	NULL	59	16.39	6	DI-C1	NULL	0
60295	1965	NULL	59	13.1	6	DI-C1	NULL	0
60296	1965	NULL	59	283.34	8	DI-C1	NULL	0
60297	1961	NULL	63	291.03	6	CI-C3	NULL	0
60298	2017	NULL	7	5.08	8	DI-C3	NULL	0
60299	2017	NULL	7	1.87	8	DI-C3	NULL	0
60300	2017	NULL	7	163.18	8	DI-C3	NULL	0
60301	1965	NULL	59	16.22	8	DI-C1	NULL	0
60302	1965	NULL	59	11.98	6	DI-C1	NULL	0
60303	1965	NULL	59	23.16	8	DI-C1	NULL	0
60304	1965	NULL	59	122.34	8	DI-C1	NULL	0
60305	1965	NULL	59	367.1	16	DI-C1	NULL	0
60306	1965	NULL	59	26.75	8	DI-C1	NULL	0
60307	1965	NULL	59	16.66	8	DI-C1	NULL	0
60308	1991	NULL	33	7.1	8	DI-C3	NULL	0
60309	1965	NULL	59	2.57	8	DI-C1	NULL	0
60310	1942	NULL	82	835.39	8	CI-C2	NULL	0
60311	1965	NULL	59	18.95	8	DI-C1	NULL	0
60312	1965	NULL	59	124.34	8	DI-C1	NULL	0
60313	1965	NULL	59	352.87	8	DI-C1	NULL	0
60314	1965	NULL	59	388.77	8	DI-C1	NULL	0
60315	1965	NULL	59	260.39	8	DI-C1	NULL	0
60316	2015	NULL	9	229.61	16	DI-C3	NULL	0
60317	2015	NULL	9	15.86	16	DI-C3	NULL	0
60318	2015	NULL	9	7.54	16	DI-C3	NULL	0
60319	2015	NULL	9	170.24	16	DI-C3	NULL	0
60320	2015	NULL	9	245.04	16	DI-C3	NULL	0
60321	2015	NULL	9	38.43	16	DI-C3	NULL	0
60322	2015	NULL	9	13.39	16	DI-C3	NULL	0
60323	2015	NULL	9	107.84	16	DI-C3	NULL	0
60324	2015	NULL	9	265.21	16	DI-C3	NULL	0
60325	2015	NULL	9	48.5	16	DI-C3	NULL	0
60326	2015	NULL	9	207.12	16	DI-C3	NULL	0
60327	2015	NULL	9	211.47	16	DI-C3	NULL	0
60328	2015	NULL	9	47.31	16	DI-C3	NULL	0
60329	2015	NULL	9	15.16	8	DI-C3	NULL	0
60330	1972	NULL	52	8.93	8	CI-C3	NULL	0
60331	2015	NULL	9	238.56	16	DI-C3	NULL	0
60332	2015	NULL	9	314.66	16	DI-C3	NULL	0
60333	2015	NULL	9	243.58	16	DI-C3	NULL	0
60334	2015	NULL	9	214.03	16	DI-C3	NULL	0
60335	2015	NULL	9	162.68	16	DI-C3	NULL	0
60336	2015	NULL	9	234.3	16	DI-C3	NULL	0
60337	2015	NULL	9	335.64	16	DI-C3	NULL	0
60338	2015	NULL	9	10.27	8	DI-C3	NULL	0
60339	2015	NULL	9	15.95	16	DI-C3	NULL	0
60340	2015	NULL	9	267.4	16	DI-C3	NULL	0
60341	2015	NULL	9	40.23	16	DI-C3	NULL	0
60342	2015	NULL	9	8.7	8	DI-C3	NULL	0
60343	2015	NULL	9	190.44	16	DI-C3	NULL	0
60344	2015	NULL	9	19.78	16	DI-C3	NULL	0
60345	2015	NULL	9	15.16	16	DI-C3	NULL	0
60346	2019	NULL	5	786.18	36	DI-C3	NULL	0
60347	2019	NULL	5	1082.92	36	DI-C3	NULL	0
