ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Description	Failure_ID	BreakAge
38242	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38256	8	CI	1969	CI	1969	8	1	1969-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38271	8	DI	1979	PVC	1979	8	1	1979-10-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38273	6	DI	1967	DI	1967	6	0	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38281	8	PVC	1992	PVC	1992	8	1	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38285	6	DI	1992	DI	1992	6	0	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38289	8	PVC	1992	PVC	1992	8	1	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38293	8	PVC	1992	PVC	1992	8	1	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38312	12	PVC	1997	PVC	1997	12	1	1997-07-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38314	2	PVC	1995	PVC	1995	2	0	1995-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38316	4	AC	1955	AC	1955	4	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38326	6	CI	1944	DI	1944	6	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38336	6	DI	1980	DI	1980	6	1	1980-01-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38344	6	DI	2015	CI	2015	6	1	2015-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38355	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
38363	2	GAL	2000	GAL	2000	2	0	2000-10-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38369	8	DI	1982	DI	1982	8	1	1982-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38370	8	PVC	1985	PVC	1985	8	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38372	8	CI	1962	CI	1962	8	1	1962-05-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38376	6	CI	1956	DI	1956	6	0	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38377	6	DI	1999	DI	1999	6	0	1999-11-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38384	6	CI	1963	CI	1963	6	1	1963-07-17 00:00:00.0000000	2014	2014-04-06 05:35:00.000	Water Main Repair	950	51
38408	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
38412	8	DI	1975	DI	1975	8	1	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38433	8	PVC	1989	PVC	1989	8	1	1989-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38435	12	PVC	1980	PVC	NULL	12	1	NULL	NULL	NULL	NULL	NULL	NULL
38464	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
38482	12	DI	1965	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL	NULL
38485	8	DI	1985	DI	1985	8	1	1985-12-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38498	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
38508	4	PVC	1994	PVC	1994	4	1	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38511	4	PVC	1994	PVC	1994	4	1	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38515	8	PVC	1995	PVC	1995	8	1	1995-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38536	16	DI	1999	DI	1999	16	1	1999-11-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38537	12	DI	1999	DI	1999	12	1	1999-11-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38546	6	DI	1999	DI	1999	6	0	1999-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38548	16	PVC	1999	PVC	1999	16	1	1999-11-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38572	2	PVC	1995	PVC	1995	2	0	1995-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38576	4	PVC	1998	PVC	1998	4	1	1998-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35404	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35405	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35414	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35416	12	CI	1915	CI	1915	12	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35417	12	CI	1915	CI	1915	12	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35422	4	ST	1945	ST	1945	4	1	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35424	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
35447	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2019	2019-04-09 07:08:00.000	Water Main Leak	2825	96
35461	12	CI	1915	CI	1915	12	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35475	8	CI	1915	CI	1915	8	1	1915-06-01 00:00:00.0000000	2017	2017-12-29 08:52:00.000	Water Main Repair	2221	102
35475	8	CI	1915	CI	1915	8	1	1915-06-01 00:00:00.0000000	2018	2018-01-09 08:39:00.000	Water Main Repair	2337	103
35479	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35490	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
35512	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35514	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35518	6	DI	1999	CI	1999	6	0	1999-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35530	6	CI	1915	CI	1915	6	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43689	6	PVC	2021	PVC	2021	6	1	2021-03-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43691	6	PVC	2021	PVC	2021	6	1	2021-03-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43704	8	PVC	2021	PVC	2021	8	1	2021-03-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43708	12	PVC	2021	PVC	2021	12	1	2021-03-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43947	2	BRASS	2021	BRASS	2021	2	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43952	6	DI	2021	DI	2021	6	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43953	8	PVC	2021	PVC	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43955	8	PVC	2021	PVC	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43967	8	DI	2021	DI	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43972	8	PVC	2021	PVC	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43973	6	DI	2021	DI	2021	6	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43975	8	PVC	2021	PVC	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43977	6	DI	2021	DI	2021	6	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43982	20	DI	1982	DI	1982	20	1	1982-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43983	8	PVC	2021	PVC	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43985	6	DI	2021	DI	2021	6	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43987	8	DI	2021	DI	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43997	6	DI	2018	DI	2018	6	0	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44006	12	DI	2018	DI	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44009	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44013	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44014	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44019	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44023	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44024	6	DI	2018	DI	2018	6	0	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44029	6	PVC	2018	PVC	2018	6	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44033	6	PVC	2018	PVC	2018	6	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44034	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44064	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44067	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44072	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44075	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44078	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44095	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44100	12	DI	2018	DI	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44113	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44117	6	DI	1994	DI	1994	6	0	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44118	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44149	8	DI	2018	DI	2018	8	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44152	8	DI	2018	DI	2018	8	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44164	8	PVC	2017	PVC	2017	8	1	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44181	6	CI	1930	CI	1930	6	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44185	6	DI	2021	DI	2021	6	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44187	8	PVC	1995	PVC	1995	8	1	1995-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44192	6	DI	2021	DI	2021	6	0	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44201	8	PVC	2021	PVC	2021	8	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44208	8	PVC	2021	PVC	2021	8	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44219	8	PVC	2021	PVC	2021	8	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42405	6	DI	2019	DI	2019	6	1	2019-11-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42433	16	DI	1965	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL	NULL
42437	16	DI	1965	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL	NULL
42440	16	DI	1965	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL	NULL
42442	12	CI	1967	CI	1967	12	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42455	16	DI	1965	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL	NULL
42464	6	DI	2020	DI	2020	6	0	2020-06-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42468	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42487	6	PVC	2020	PVC	2020	6	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42492	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42501	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42505	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42509	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	2021	2021-09-08 07:26:00.000	Water Main Leak	3618	1
42510	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42533	6	DI	2020	DI	2020	6	0	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42546	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42550	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42554	8	PVC	2020	PVC	2020	8	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42562	6	PVC	2020	PVC	2020	6	1	2020-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43906	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43915	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43919	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43924	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43927	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43930	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43939	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43949	8	PVC	2021	PVC	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43951	6	DI	2021	DI	2021	6	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43958	4	PVC	2021	PVC	2021	4	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43969	6	DI	2021	DI	2021	6	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43979	8	PVC	2021	PVC	2021	8	1	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
43992	6	DI	2021	DI	2021	6	0	2021-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44017	6	PVC	2018	PVC	2018	6	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44027	12	DI	2018	DI	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44051	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44070	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44076	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44083	6	DI	2018	DI	2018	6	0	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44085	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44088	12	DI	2018	DI	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44092	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44099	12	DI	2018	DI	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44114	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44115	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44116	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44121	12	PVC	2017	PVC	2017	12	1	2017-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44122	12	PVC	1994	PVC	1994	12	1	1994-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44145	6	DI	2018	DI	2018	6	0	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44146	16	DI	2018	DI	2018	16	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44150	8	DI	2018	DI	2018	8	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44151	6	DI	2018	DI	2018	6	0	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44163	8	PVC	2017	PVC	2017	8	1	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44167	6	DI	2021	DI	2021	6	0	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44172	6	CI	1944	CI	1944	6	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44182	6	DI	2021	DI	2021	6	0	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44184	6	PVC	2014	PVC	2014	6	0	2014-05-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44189	8	PVC	2017	PVC	2017	8	1	2017-09-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44195	8	PVC	2021	PVC	2021	8	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44198	8	PVC	2021	PVC	2021	8	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44205	8	PVC	2021	PVC	2021	8	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44222	8	PVC	2021	PVC	2021	8	1	2021-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38592	2	GAL	1995	GAL	1995	2	0	1995-10-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38600	12	DI	1971	DI	1971	12	1	1971-08-01 00:00:00.0000000	2017	2017-08-06 01:25:00.000	Water Main Leak	2053	46
38601	12	DI	1971	DI	1971	12	1	1971-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38603	12	PVC	1999	PVC	1999	12	1	1999-04-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38623	36	CON	1972	CON	1972	36	1	1972-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38626	6	CI	1966	CI	1966	6	1	1966-10-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38627	6	CI	1966	CI	1966	6	1	1966-10-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38646	8	PVC	2004	PVC	2004	8	1	2004-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38650	12	DI	1970	PVC	1970	12	1	1970-02-11 00:00:00.0000000	2021	2021-05-22 07:16:00.000	Water Main Leak	3532	51
38671	6	CI	1967	CI	1967	6	1	1967-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38672	6	CI	1967	CI	1967	6	1	1967-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38677	2	GAL	1944	GAL	1944	2	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38680	12	DI	1975	DI	1975	12	1	1975-12-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38682	8	DI	1965	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL
42121	8	PVC	2019	PVC	2019	8	1	2019-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42136	6	DI	2019	DI	2019	6	1	2019-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42141	8	PVC	2019	PVC	2019	8	1	2019-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42146	8	PVC	2019	PVC	2019	8	1	2019-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42152	6	PVC	2019	PVC	2019	6	1	2019-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42160	6	DI	2019	DI	2019	6	1	2019-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42162	12	PVC	2019	PVC	2019	12	1	2019-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42188	8	PVC	2017	PVC	2017	8	1	2017-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42195	8	PVC	2019	PVC	2019	8	1	2019-08-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
42215	8	PVC	2020	PVC	2020	8	1	2020-03-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44386	8	PVC	1989	PVC	1989	8	1	1989-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44387	8	PVC	1989	PVC	1989	8	1	1989-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44388	8	PVC	1990	PVC	1990	8	1	1990-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44410	12	PVC	1987	PVC	1987	12	1	1987-06-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44412	2	GAL	2000	GAL	2000	2	0	2000-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44424	8	PVC	1992	PVC	1992	8	1	1992-08-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44426	2	GAL	1976	GAL	1976	2	0	1976-05-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44432	8	PVC	1987	PVC	1987	8	1	1987-01-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44448	2	GAL	2012	GAL	2012	2	0	2012-06-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44456	8	PVC	2013	PVC	2013	8	1	2013-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44464	2	GAL	1992	GAL	1992	2	0	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44469	2	PVC	1994	PVC	1994	2	0	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44496	2	GAL	2006	GAL	2006	2	0	2006-05-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44498	2	GAL	2006	GAL	2006	2	0	2006-05-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44501	2	GAL	1966	GAL	1966	2	0	1966-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44514	2	GAL	1979	GAL	1979	2	0	1979-09-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44536	12	PVC	1994	PVC	1994	12	1	1994-10-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44545	2	GAL	1997	GAL	1997	2	0	1997-08-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44551	4	PVC	2013	PVC	2013	4	1	2013-10-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44553	2	GAL	2000	GAL	2000	2	0	2000-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44554	2	GAL	2000	GAL	2000	2	0	2000-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44559	8	PVC	2021	PVC	2021	8	1	2021-08-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44565	2	GAL	1987	GAL	1987	2	0	1987-08-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44599	2	GAL	1975	GAL	1975	2	0	1975-08-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44601	2	GAL	1977	GAL	1977	2	0	1977-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44604	8	PVC	1985	PVC	1985	8	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44606	2	GAL	2002	GAL	2002	2	0	2002-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44607	12	PVC	2002	PVC	2002	12	1	2002-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44609	4	DI	1991	DI	1991	4	1	1991-12-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44611	2	BRASS	2016	BRASS	2016	2	0	2016-01-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44612	8	PVC	2016	PVC	2016	8	1	2016-01-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44617	2	GAL	1988	GAL	1988	2	0	1988-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44623	2	GAL	1983	GAL	1983	2	0	1983-03-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44630	2	GAL	1972	GAL	1972	2	0	1972-05-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44648	8	PVC	2000	PVC	2000	8	1	2000-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44654	8	PVC	1985	PVC	1985	8	1	1985-10-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44658	2	GAL	1985	GAL	1985	2	0	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44664	36	CON	1967	CON	1967	36	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44684	8	PVC	2016	PVC	2016	8	1	2016-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44697	12	PVC	2020	PVC	2020	12	1	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44708	12	PVC	2020	PVC	2020	12	1	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44711	12	PVC	2020	PVC	2020	12	1	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44713	6	DI	2020	DI	2020	6	0	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44715	12	PVC	2020	PVC	2020	12	1	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44716	2	CU	2020	CU	2020	2	0	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44718	12	PVC	2020	PVC	2020	12	1	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
44719	12	DI	2020	DI	2020	12	1	2020-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
